ID,Year,Time,VCL,VAP,VSL,LIN,WOB,PROG,BCF,MOT,N,natalyr,f.corr,Mass,Tarsus
35,2014,0,250.3745,146.8539,105.6008,0.7190875,0.586537,3.592539,3.8181818,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,145.8614,113.8904,79.29308,0.6962225,0.7808124,6.6759768,11.375,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,240.3014,173.0436,114.436,0.6613132,0.7201106,0.9710682,3.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,97.55553,94.69455,83.96832,0.8867282,0.9706733,18.129675,4.9736843,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,146.8553,103.3256,21.27725,0.2059242,0.7035883,3.6678948,14.189189,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,270.5433,210.3172,75.76057,0.3602205,0.7773882,4.585751,10.92,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,100.5093,38.92606,17.82473,0.4579126,0.3872879,8.975478,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,247.1326,156.5235,49.97356,0.319272,0.6333583,2.618181,6.631579,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,171.1368,124.76,71.87067,0.5760712,0.7290079,10.56647,10.783784,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,157.4097,120.8069,72.51258,0.6002355,0.7674679,9.219258,9.24,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,121.1291,66.32042,36.28341,0.5470926,0.5475184,8.133577,13.054054,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,124.1729,93.54318,54.25372,0.5799858,0.7533303,13.902159,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,58.28181,37.49474,32.01064,0.8537368,0.6433353,22.175766,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,107.6641,62.61727,36.03939,0.5755503,0.5815985,2.7923477,12.486486,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,183.8901,129.458,29.32302,0.226506,0.7039968,4.6462674,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,292.5924,251.9348,191.4634,0.7599722,0.8610434,5.733954,9.75,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,157.8128,124.8872,45.94284,0.3678747,0.7913631,7.354293,5.5263157,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,230.8028,123.9981,80.22123,0.6469551,0.5372472,6.359474,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,197.5766,133.844,63.75497,0.4763379,0.6774284,6.899349,7.965517,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,170.6041,171.3395,114.2003,0.6665147,1.004311,1.4111941,3,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,86.42212,75.57878,60.09182,0.7950885,0.8745306,18.799776,6.0789475,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,133.7903,62.12038,43.92773,0.7071388,0.4643115,4.2719035,19.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,81.69254,82.37817,73.82415,0.8961617,1.008393,2.9406798,6.3,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,119.3686,102.3785,56.77834,0.5545923,0.8576669,3.4949036,7.6363635,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,180.6054,148.1312,61.06303,0.4122227,0.8201923,2.2235215,7.6363635,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,174.6661,146.2696,112.6544,0.7701834,0.8374239,2.854628,7.6363635,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,179.6536,110.2367,59.65005,0.5411089,0.6136069,11.0360775,11.8125,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,62.22075,53.51884,43.02746,0.8039684,0.8601447,12.463718,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,95.22811,80.31384,65.00046,0.8093307,0.8433837,17.200905,8.842105,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,91.62459,55.01041,42.64478,0.7752129,0.6003891,14.674331,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,198.922,295.2825,107.3364,0.3635039,1.484414,0,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,171.464,207.7591,187.1821,0.9009575,1.211678,2.268886,7.875,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,98.79156,64.25321,30.50196,0.4747149,0.6503918,10.750674,15.09375,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,132.2331,83.12385,60.18994,0.7240996,0.628616,17.151703,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,135.9688,92.63595,39.548,0.4269186,0.6813029,4.929222,7.7777777,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,213.876,167.0853,101.1769,0.6055403,0.7812251,11.566406,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,110.8209,96.78944,63.09882,0.6519185,0.873386,12.47586,9.648648,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,145.9867,127.4234,95.24419,0.747462,0.8728425,11.8984165,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,162.8905,117.4298,41.57403,0.3540331,0.7209127,7.5064244,10.783784,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,72.62489,48.99706,35.82881,0.7312443,0.6746593,18.13563,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,274.5285,110.3299,53.59163,0.4857399,0.4018887,0.4857399,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,173.8466,146.162,42.49273,0.2907235,0.8407528,5.1725397,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,382.8141,207.4281,65.59014,0.3162067,0.5418506,3.6976628,12.25,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,228.2643,73.49478,40.12979,0.5460223,0.3219724,2.5152347,13.125,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,92.51571,87.40362,72.37284,0.8280302,0.9447436,15.483932,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,113.1936,58.28279,36.75531,0.6306375,0.5148948,7.421245,9.333333,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,128.5999,50.43822,13.03614,0.2584577,0.3922105,5.704491,15.324325,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,243.7546,153.1178,123.271,0.8050729,0.6281635,1.9588215,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,185.2102,132.115,61.32156,0.4641527,0.713325,9.073904,9.6,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,197.2123,145.0541,55.84886,0.3850208,0.7355229,10.008075,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,136.5989,114.5248,62.21847,0.5432751,0.8384021,9.410437,12.486486,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,163.0813,99.50343,59.34158,0.5963773,0.6101461,7.2645416,5.478261,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,88.24528,82.29314,63.76899,0.7749005,0.9325501,1.5694944,6,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,131.2905,115.86,94.34466,0.8142989,0.8824705,4.9775395,6.4615383,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,109.3941,125.843,106.7198,0.848039,1.150364,2.226866,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,183.9475,111.8658,33.28918,0.2975814,0.6081397,3.5696826,7.35,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,167.7128,117.5914,80.97881,0.6886454,0.7011477,1.9535298,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,185.5795,153.0836,119.4876,0.780538,0.8248947,1.3600683,9,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,124.414,94.66927,57.3021,0.6052872,0.7609214,11.409959,7.736842,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,217.7539,173.842,73.44423,0.422477,0.7983415,5.373424,13.222222,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,83.92023,62.62584,22.47309,0.3588469,0.7462544,0.35884693,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,171.4497,70.00963,42.92843,0.613179,0.408339,0.95342284,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,306.5075,143.6453,43.89594,0.3055858,0.4686517,3.5767002,13.65,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,92.54154,94.76806,87.73425,0.9257787,1.02406,5.675263,6.5625,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,97.33369,58.5228,43.11735,0.7367616,0.6012594,14.348713,12.833333,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,84.97472,70.85537,28.53004,0.4026518,0.8338406,8.351266,8.6470585,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,140.9811,111.1408,53.83795,0.484412,0.7883385,1.1264079,3,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,174.4588,140.8265,77.59952,0.5510292,0.8072193,12.223835,3.868421,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,70.47315,63.56484,62.06751,0.9764442,0.9019723,0.9764442,5.25,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,109.4904,89.0283,35.38284,0.3974337,0.8131148,7.2290916,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,136.6283,116.6089,52.56529,0.4507828,0.8534757,8.24842,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,146.0459,142.3199,71.21557,0.5003908,0.9744872,0.50039077,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,88.63669,91.81084,46.3303,0.5046278,1.035811,1.2435113,6,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,92.66033,76.19864,44.28244,0.5811449,0.8223436,12.824359,7.736842,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,157.96,39.4293,30.75053,0.7798903,0.2496157,1.6730723,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,52.37288,25.89777,20.69516,0.7991096,0.4944882,16.722553,14.921053,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,222.4492,229.2667,141.0629,0.6152787,1.030647,2.174858,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,210.2082,166.6259,111.7588,0.6707165,0.7926708,4.1411443,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,130.2969,81.40439,26.56718,0.3263605,0.6247606,7.4329896,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,83.14796,51.12779,16.54389,0.3235792,0.6149012,7.6252084,11.052631,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,63.21154,55.19606,52.39318,0.9492196,0.873196,16.200096,7.1842103,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,191.1713,164.1265,40.78679,0.2485083,0.858531,4.2996354,13.054054,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,162.0548,145.8153,56.99291,0.3908569,0.8997902,2.1519537,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,204.9855,104.05,52.80617,0.5075075,0.507597,9.782382,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,103.7357,95.77808,53.27097,0.5561917,0.9232893,0.83875674,3.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,128.9537,56.13663,22.58584,0.402337,0.4353239,11.640411,14.756757,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,106.4318,119.2356,105.9493,0.8885717,1.1203,2.5859864,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,73.74509,30.48343,14.68506,0.4817391,0.4133622,4.6867805,13.054054,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,77.78116,74.32601,57.47463,0.7732775,0.9555786,1.4852215,3,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,144.74,110.7259,71.14568,0.6425387,0.7649986,13.18979,13.588235,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,177.7561,200.1251,127.2908,0.6360562,1.125841,2.1549532,7.875,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,321.5272,308.4903,200.7,0.6505877,0.959453,0.9898923,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,127.8932,98.56617,62.12213,0.6302581,0.7706912,10.826023,9.081081,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,218.9166,188.6157,97.35313,0.5161454,0.8615873,0.5161454,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,64.74803,31.66589,21.15984,0.6682218,0.4890634,11.396151,13.263158,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,125.2217,99.98124,65.85941,0.6587177,0.7984339,8.30149,5.5263157,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,100.2296,96.18263,91.7652,0.9540725,0.9596227,16.202332,4.9736843,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,127.9555,100.4308,43.23116,0.4304572,0.7848883,10.710899,8.842105,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,200.9984,145.5955,41.0484,0.2819346,0.7243612,5.191273,8.842105,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,112.4411,74.46175,58.83201,0.7900971,0.6622289,1.7874101,7.875,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,480.7993,147.6449,62.06989,0.4203998,0.3070822,0.84055483,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,175.039,137.619,50.36733,0.3659911,0.7862191,6.2702603,8.129032,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,228.9059,199.764,58.64012,0.293547,0.8726906,3.852378,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,109.585,71.68442,36.77008,0.5129439,0.6541444,14.247973,9.648648,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,114.3242,48.46872,28.569,0.5894316,0.4239586,2.3848112,2.3333333,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,54.5698,46.113,39.91419,0.8655734,0.8450278,6.118679,8.166667,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,118.5651,39.89072,28.64841,0.7181724,0.3364456,2.9923038,9.8,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,159.3305,94.44473,46.49227,0.4922697,0.5927598,10.380029,12.486486,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,98.64455,102.9662,90.78413,0.8816885,1.043811,3.7097104,1.9090909,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,137.345,73.78068,54.26834,0.7355359,0.5371925,13.960434,9.394737,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,109.9617,99.34285,61.87186,0.6228114,0.9034312,14.15003,7.1842103,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,219.2581,164.2177,64.21559,0.3910395,0.7489696,4.3463073,11.307693,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,155.8475,136.2163,53.32393,0.391465,0.8740359,4.7760167,6.75,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,123.8849,116.2638,104.3347,0.8973964,0.9384821,16.002226,6.631579,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,169.4029,115.9594,53.01261,0.4571653,0.6845186,9.107865,12.486486,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,74.17982,54.2901,31.95384,0.588576,0.7318714,3.654175,9,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,360.3932,133.614,65.96074,0.4936663,0.3707452,0.49366626,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,219.9193,98.67395,77.49841,0.7853988,0.4486825,4.158291,9,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,137.5769,108.7601,88.90887,0.8174768,0.7905406,9.99949,7.736842,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,172.8822,154.9629,140.3255,0.9055425,0.8963499,14.078749,19.6875,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,105.5772,96.7862,50.85037,0.5253887,0.9167342,0.52538866,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,44.36474,34.53529,26.78843,0.7756829,0.7784399,15.177071,11.351352,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,159.9313,94.50255,67.45621,0.713803,0.5908947,2.5563755,4.6666665,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,154.9919,109.595,81.02005,0.7392675,0.7071016,12.906781,6.631579,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,80.5603,72.49974,57.21032,0.7891107,0.8999438,16.451643,9.394737,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,234.1628,200.7223,95.75274,0.4770408,0.8571914,1.5352548,9,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,197.7862,317.7214,63.11031,0.1986341,1.606388,0,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,212.7373,157.488,77.22872,0.4903784,0.7402935,10.375194,12,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,178.3653,155.8736,42.42696,0.2721883,0.873901,5.241991,11.052631,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,66.50284,58.57395,37.11474,0.6336389,0.8807737,12.907459,7.736842,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,172.9783,104.9624,33.01744,0.3145644,0.6067953,0.45868716,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,97.70806,97.47514,46.12276,0.4731746,0.9976162,0.47317457,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,137.7954,123.1564,45.54061,0.3697786,0.8937631,8.719678,13.416667,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,165.1482,107.0698,83.70281,0.7817591,0.6483258,16.508427,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,145.4667,124.1432,61.54232,0.4957363,0.8534133,7.127344,11.9,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,119.8795,63.0136,28.13403,0.4464756,0.5256414,4.499276,10.216216,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,124.3696,89.66106,37.69523,0.4204193,0.7209244,7.831094,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,109.5538,105.0185,87.38908,0.8321307,0.9586018,2.4456654,4.6666665,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,293.3802,312.0041,237.6417,0.761662,1.06348,1.4712425,6,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,246.7304,146.5754,122.7328,0.8373353,0.5940711,8.337726,9.545455,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,135.6783,53.60642,35.11812,0.6551104,0.3950995,1.5331948,5.25,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,180.8256,110.5632,44.57308,0.4031457,0.6114356,8.219977,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,52.94833,33.47723,21.57249,0.6443928,0.6322623,13.045218,14.921053,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,181.2911,116.0072,88.68546,0.7644822,0.639895,8.139012,5.04,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,164.7358,118.2204,71.59392,0.605597,0.7176365,0.60559696,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,268.7111,205.5429,63.11031,0.3070421,0.7649214,0,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,140.2341,87.88292,72.87216,0.829196,0.6266872,13.047117,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,86.31081,79.84059,60.39387,0.7564306,0.9250359,15.076972,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,81.47617,55.07117,34.78869,0.6317043,0.6759175,16.506428,15,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,126.878,94.22473,70.08476,0.7438042,0.7426402,15.243698,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,203.3591,146.2368,63.00349,0.4308319,0.7191064,12.651772,12.157895,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,177.5834,120.3174,66.80651,0.5552522,0.6775265,8.561986,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,152.5008,172.4215,162.4331,0.9420694,1.130627,7.1020317,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,166.507,108.5511,52.07826,0.479758,0.6519314,2.8327615,8.6470585,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,128.7206,132.8092,53.33816,0.401615,1.031764,2.2400398,9.882353,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,137.2571,95.27168,36.58424,0.3839991,0.6941108,4.6451063,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,121.4219,102.95,66.07878,0.6418532,0.8478701,13.8054905,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,104.4607,89.95022,72.81998,0.8095586,0.8610913,14.69435,9.394737,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,132.292,125.0094,186.6479,1.493071,0.9449509,0,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,93.41219,87.75195,33.19912,0.3783292,0.9394057,6.5373383,5.5263157,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,149.1008,113.9808,53.89607,0.4728522,0.7644545,7.204121,9.75,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,121.0444,56.35909,47.04617,0.8347576,0.4656066,2.2183428,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,117.3843,44.20979,26.3232,0.5954157,0.3766245,2.1249723,9.692307,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,146.2955,117.8948,108.4474,0.9198658,0.8058675,8.468592,3.36,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,64.26328,45.29097,37.27391,0.8229876,0.7047721,1.4720645,6,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,55.417,54.33385,40.26627,0.7410899,0.9804546,1.793683,5.25,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,89.92255,47.10288,13.13011,0.2787538,0.5238161,5.800723,13.263158,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,75.63957,57.99266,38.76011,0.6683624,0.7666974,1.7155756,2.625,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,205.1779,183.7519,60.49124,0.3292007,0.8955736,6.4465623,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,213.6328,136.116,115.1477,0.8459524,0.6371496,1.1998607,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,417.4164,142.5778,100.8833,0.7075665,0.3415721,1.0454007,0,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,146.326,100.5545,78.50314,0.7807022,0.6871954,13.538708,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,76.07112,44.0191,10.1805,0.2312746,0.5786572,4.072146,14,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,86.00491,91.26288,43.60272,0.4777706,1.061136,0.4777706,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,134.3792,110.0273,66.04908,0.6002974,0.8187818,12.406136,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,190.8352,207.1094,76.41515,0.3689603,1.085279,3.1800878,7.4117646,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,249.4026,167.4431,46.49348,0.2776674,0.6713767,5.236264,12.157895,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,94.50326,77.49249,51.08733,0.6592552,0.8199981,15.181782,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,74.75112,80.87125,63.97814,0.7911111,1.081873,1.9560778,2.625,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,212.0306,149.9974,86.39654,0.575987,0.7074325,6.629253,7.35,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,164.0415,150.8579,125.5155,0.8320112,0.9196325,4.438138,15.272727,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,99.94806,72.17366,63.10873,0.8744012,0.7221116,10.410249,10.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,178.3969,271.5053,132.2803,0.4872107,1.521917,0.4872107,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,237.7035,182.2123,129.0198,0.7080739,0.7665528,5.072641,4.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,158.0002,101.3825,53.10551,0.5238133,0.6416609,8.178061,15.324325,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,307.1013,200.9714,141.0127,0.7016556,0.6544141,6.415534,11.454545,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,189.9557,154.6051,94.00896,0.6080585,0.8139011,3.5611503,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,150.6305,123.7558,98.86279,0.7988539,0.8215854,11.934255,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,78.37514,65.06784,26.56637,0.4082872,0.8302103,4.142831,9.648648,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,148.8889,123.7072,70.85565,0.5727689,0.8308691,13.19212,9.947369,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,110.9899,45.31975,13.2991,0.2934504,0.4083231,6.7846837,11.052631,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,281.7051,212.3966,134.3298,0.632448,0.7539679,1.7952626,5.25,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,226.5036,175.7226,55.22478,0.3142724,0.7758052,5.8181643,11.4,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,161.8209,140.1225,54.94046,0.3920887,0.8659114,4.571857,7.736842,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,261.3637,252.3083,119.8194,0.474893,0.9653532,2.5190377,9.545455,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,156.9362,119.2972,40.69751,0.3411441,0.7601634,0.34114406,4.2,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,92.19485,89.35402,76.00175,0.8505688,0.9691867,2.959058,8.4,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,286.0468,289.5058,267.7663,0.9249081,1.012092,2.1820993,11.666667,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,78.01735,52.86259,36.88951,0.6978377,0.6775748,1.0616765,3.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,129.4732,151.9884,140.5739,0.9248987,1.173899,2.4053516,8.75,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,146.6551,119.8433,64.55439,0.5386568,0.8171774,10.243909,11.052631,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,88.35236,88.42974,56.67932,0.6409532,1.000876,0.98213476,3.5,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,137.0712,85.91251,79.71294,0.9278385,0.6267731,16.447193,8.289474,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,152.7675,150.5736,76.24867,0.506388,0.985639,6.770535,4.9736843,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,131.4205,82.89013,48.59311,0.5862352,0.6307246,13.034964,11.605263,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,82.44762,56.78592,33.61762,0.5920063,0.6887515,17.8084,13.263158,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,122.4154,120.9601,92.74652,0.7667529,0.9881121,5.252949,11.117647,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,93.51642,73.73257,61.54887,0.8347583,0.7884452,2.4775372,7,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,59.33718,26.66307,15.43048,0.5787211,0.4493484,2.651999,8.4,0.7833164,983,2013,0.07134404,25,22.45
35,2014,0,133.2918,114.098,49.64036,0.4350676,0.8560019,8.589985,9.394737,0.7833164,983,2013,0.07134404,25,22.45
